URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,OriginalPrice (in Rs),DiscountAmount,DiscountedAmount,DiscountOffer(%),SizeOption,Ratings,Reviews,High/Low Discount,,,1),Calculate the overall average original price for products with ratings greater than 4.
https://www.myntra.com/kurta-sets/extra-love-by-libas/extra-love-by-libas-plus-size-women-white-floral-cotton-kurta-with-palazzos--with-dupatta/12663870/buy,12663870,EXTRA LOVE BY LIBAS,Indian Wear,kurta-sets,Women,extra love by libas plus size women white floral cotton kurta with palazzos  with dupatta,3999,2399.4,1599,60,"3XL, 4XL, 5XL, 6XL",4.4,357,High Discount,,,,
https://www.myntra.com/briefs/bodycare/bodycare-women-pack-of-6-assorted-printed-hipster-briefs-400d-6pcs/11670000/buy,11670000,Bodycare,Lingerie & Sleep Wear,briefs,Women,bodycare women pack of 6 assorted printed hipster briefs 400d 6pcs,720,316.8,403,44,"S, M, L, XL",4.4,357,Low Discount,,,,
https://www.myntra.com/tops/vishudh/vishudh-mint-green-print-mandarin-collar-top/16642220/buy,16642220,Vishudh,Western,tops,Women,vishudh mint green print mandarin collar top,1149,700.89,448,61,"S, M, L, XL, XXL",4.1,357,High Discount,,,,
https://www.myntra.com/tops/all-about-you/all-about-you-coral-v-neck-puff-sleeves-top/13205016/buy,13205016,all about you,Western,tops,Women,all about you coral v neck puff sleeves top,1299,324.75,974,25,"XS, S, M, L, XL, XXL",4.1,357,Low Discount,,,,
https://www.myntra.com/jeans/high-star/high-star-women-black-slim-fit-high-rise-clean-look-stretchable-jeans/10721936/buy,10721936,High Star,Western,jeans,Women,high star women black slim fit high rise clean look stretchable jeans,1299,337.74,961,26,"28, 30, 32, 34, 36",4.4,357,Low Discount,,,,
https://www.myntra.com/shrug/style-quotient/style-quotient-off-white-solid-open-front-shrug/9009991/buy,9009991,Style Quotient,Western,shrug,Women,style quotient off white solid open front shrug,1499,899.4,599,60,"S, M, L, XL, XXL, 3XL, 4XL",4,357,High Discount,,,,
https://www.myntra.com/tops/mast--harbour/mast--harbour-blue--coral-pink-floral-printed-puff-sleeves-top-with-embroidered-detail/13879858/buy,13879858,Mast & Harbour,Western,tops,Women,mast  harbour blue  coral pink floral printed puff sleeves top with embroidered detail,1599,639.6,959,40,"XS, S, M, L, XL",4.2,357,Low Discount,,,,
https://www.myntra.com/dresses/uf/uf-women-dusty-pink-solid-maxi-dress/11538004/buy,11538004,U&F,Western,dresses,Women,uf women dusty pink solid maxi dress,1699,1070.37,628,63,"S, M, L, XL, XXL",4.1,357,High Discount,,,,
https://www.myntra.com/jumpsuit/marie-claire/marie-claire-brown-solid-basic-jumpsuit/7467395/buy,7467395,Marie Claire,Western,jumpsuit,Women,marie claire brown solid basic jumpsuit,2699,1619.4,1079,60,"XS, S, M, L, XL",4.1,357,High Discount,,,,
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-olive-green-solid-pure-cotton-round-neck-t-shirt/13270096/buy,13270096,Roadster,Western,tshirts,Women,the roadster lifestyle co women olive green solid pure cotton round neck t shirt,799,295.63,503,37,"XS, S, M, L, XL",4.4,357,Low Discount,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-mustard-yellow-printed-round-neck-t-shirt/11185042/buy,11185042,Mast & Harbour,Western,tshirts,Women,mast  harbour women mustard yellow printed round neck t shirt,799,479.4,319,60,"XS, S, M, L, XL",4.3,357,High Discount,,,,
https://www.myntra.com/tshirts/sassafras/sassafras-women-blue-ribbed-round-neck-t-shirt/13843112/buy,13843112,SASSAFRAS,Western,tshirts,Women,sassafras women blue ribbed round neck t shirt,999,509.49,489,51,"XS, S, M, L, XL",4.4,357,High Discount,,,,
https://www.myntra.com/tshirts/sassafras/sassafras-women-black-solid-hooded-crop-t-shirt/9783267/buy,9783267,SASSAFRAS,Western,tshirts,Women,sassafras women black solid hooded crop t shirt,999,549.45,449,55,"XS, S, M, L, XL",4.3,357,High Discount,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-pure-cotton-tshirts/17525568/buy,17525568,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 printed pure cotton tshirts,1598,846.94,751,53,"XS, XL, L, M, S",4.4,357,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-orange-solid-polo-collar-pure-cotton-t-shirt/13321984/buy,13321984,Roadster,Western,tshirts,Women,roadster women orange solid polo collar pure cotton t shirt,899,476.47,422,53,"XS, S, M, L, XL",4.3,357,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-men-charcoal-grey-skinny-fit-mid-rise-clean-look-stretchable-jeans/12358410/buy,12358410,Roadster,Bottom Wear,jeans,Men,roadster men charcoal grey skinny fit mid rise clean look stretchable jeans,1499,779.48,719,52,"28, 30, 32, 34, 36",3.8,356,High Discount,,,,
https://www.myntra.com/jeans/cobb/cobb-men-blue-regular-fit-jeans/15356824/buy,15356824,COBB,Bottom Wear,jeans,Men,cobb men blue regular fit jeans,2799,2183.22,615,78,"30, 32, 34, 36, 38",3.7,356,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-men-charcoal-grey-slim-fit-mid-rise-low-distress-stretchable-jeans/11274664/buy,11274664,Roadster,Bottom Wear,jeans,Men,roadster men charcoal grey slim fit mid rise low distress stretchable jeans,1999,1199.4,799,60,"28, 30, 32, 34, 36",3.9,356,High Discount,,,,
https://www.myntra.com/trousers/highlander/highlander-men-teal-green-slim-fit-solid-chinos/6691195/buy,6691195,HIGHLANDER,Bottom Wear,trousers,Men,highlander men teal green slim fit solid chinos,1499,944.37,554,63,"30, 32, 34, 36",3.8,356,High Discount,,,,
https://www.myntra.com/trousers/hubberholme/hubberholme-men-olive-green-slim-fit-stretchable-solid-cargos/11235010/buy,11235010,Hubberholme,Bottom Wear,trousers,Men,hubberholme men olive green slim fit stretchable solid cargos,1499,599.6,899,40,"30, 32, 34, 36, 38",4.4,356,Low Discount,,,,
https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-men-rust-brown--navy-blue-regular-fit-checked-casual-shirt/10398303/buy,10398303,Roadster,Topwear,shirts,Men,the roadster lifestyle co men rust brown  navy blue regular fit checked casual shirt,1299,584.55,714,45,"38, 40, 42, 44",4.3,356,Low Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-blue-regular-fit-solid-sustainable-casual-shirt/12918988/buy,12918988,Roadster,Topwear,shirts,Men,roadster men blue regular fit solid sustainable casual shirt,1299,649.5,649,50,"38, 40, 42, 44",4.3,356,Low Discount,,,,
https://www.myntra.com/tshirts/huetrap/huetrap-men-blue-printed-scoop-neck-t-shirt/7587012/buy,7587012,Huetrap,Topwear,tshirts,Men,huetrap men blue printed scoop neck t shirt,1299,805.38,493,62,"S, M, L, XL, XXL",3.9,356,High Discount,,,,
https://www.myntra.com/shirts/highlander/highlander-men-green--white-slim-fit-striped-casual-shirt/12425536/buy,12425536,HIGHLANDER,Topwear,shirts,Men,highlander men green  white slim fit striped casual shirt,1349,849.87,499,63,"39, 40, 42, 44",4.3,356,High Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-maroon--black-regular-fit-checked-casual-sustainable-shirt/10944934/buy,10944934,Roadster,Topwear,shirts,Men,roadster men maroon  black regular fit checked casual sustainable shirt,1499,899.4,599,60,"38, 40, 42, 44",4.2,356,High Discount,,,,
https://www.myntra.com/shirts/moda-rapido/moda-rapido-men-coffee-brown--olive-green-slim-fit-striped-casual-shirt/12123428/buy,12123428,Moda Rapido,Topwear,shirts,Men,moda rapido men coffee brown  olive green slim fit striped casual shirt,1799,899.5,899,50,"38, 40, 42, 44, 46",4.4,356,Low Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-red--white-striped-round-neck-pure-cotton-t-shirt/12907676/buy,12907676,Roadster,Topwear,tshirts,Men,roadster men red  white striped round neck pure cotton t shirt,899,467.48,431,52,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.4,356,High Discount,,,,
https://www.myntra.com/tunics/vishudh/vishudh-red-yoke-embroidered-tunic/10074613/buy,10074613,Vishudh,Indian Wear,tunics,Women,vishudh red yoke embroidered tunic,1549,960.38,588,62,"S, M, L, XL, XXL",4.2,356,High Discount,,,,
https://www.myntra.com/kurta-sets/sangria/sangria-women-green--golden-ethnic-motifs-printed-pure-cotton-kurta-with-trousers/13781282/buy,13781282,Sangria,Indian Wear,kurta-sets,Women,sangria women green  golden ethnic motifs printed pure cotton kurta with trousers,2399,1199.5,1199,50,"XS, S, M, L, XL, XXL, 3XL",4.1,356,Low Discount,,,,
https://www.myntra.com/sarees/sangria/sangria-magenta-solid-poly-georgette-ruffled-saree/14343194/buy,14343194,Sangria,Indian Wear,sarees,Women,sangria magenta solid poly georgette ruffled saree,2999,1709.43,1289,57,Onesize,4.1,356,High Discount,,,,
https://www.myntra.com/kurta-sets/indo-era/indo-era-women-maroon-yoke-design-gotta-patti-kurta-with-trousers--with-dupatta/14323732/buy,14323732,Indo Era,Indian Wear,kurta-sets,Women,indo era women maroon yoke design gotta patti kurta with trousers  with dupatta,3999,2719.32,1279,68,"XS, S, M, L, XL, XXL",3.8,356,High Discount,,,,
https://www.myntra.com/kurta-sets/yufta/yufta-women-navy-blue--off-white-dobby-weaved-kurta-with-trousers--dupatta/11917166/buy,11917166,Yufta,Indian Wear,kurta-sets,Women,yufta women navy blue  off white dobby weaved kurta with trousers  dupatta,3999,2199.45,1799,55,"S, M, L, XL, XXL",4.3,356,High Discount,,,,
https://www.myntra.com/sarees/saree-mall/saree-mall-black-floral-linen-blend-banarasi-saree/16287682/buy,16287682,Saree mall,Indian Wear,sarees,Women,saree mall black floral linen blend banarasi saree,4099,2787.32,1311,68,Onesize,4.2,356,High Discount,,,,
https://www.myntra.com/nightdress/etc/etc-navy-blue--white-checked-nightdress/12441848/buy,12441848,ETC,Lingerie & Sleep Wear,nightdress,Women,etc navy blue  white checked nightdress,1099,769.3,329,70,"S, M, L, XL",4.1,356,High Discount,,,,
https://www.myntra.com/baby-dolls/clovia/clovia-blue-lace-baby-doll-nightdress-ns0464p03/1028561/buy,1028561,Clovia,Lingerie & Sleep Wear,baby-dolls,Women,clovia blue lace baby doll nightdress ns0464p03,799,463.42,335,58,"S, M, L, XL",4,356,High Discount,,,,
https://www.myntra.com/tops/pluss/pluss-women-black--yellow-ditsy-floral-print-styled-back-top/11317866/buy,11317866,plusS,Plus Size,tops,Women,pluss women black  yellow ditsy floral print styled back top,1599,1119.3,479,70,"S, M, L, XL, XXL, 3XL, 4XL",4.1,356,High Discount,,,,
https://www.myntra.com/kurta-sets/sangria/sangria-women-white--yellow-pure-cotton-printed-kurta-with-trousers/13609662/buy,13609662,Sangria,Plus Size,kurta-sets,Women,sangria women white  yellow pure cotton printed kurta with trousers,2199,1319.4,879,60,"XS, S, M, L, XL, XXL, 3XL",4.1,356,High Discount,,,,
https://www.myntra.com/tshirts/herenow/herenow-women-white--green-typography-printed-pure-cotton-t-shirt/15313306/buy,15313306,HERE&NOW,Plus Size,tshirts,Women,herenow women white  green typography printed pure cotton t shirt,699,454.35,244,65,"XS, S, M, L, XL, XXL, 3XL",4,356,High Discount,,,,
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-medieval-blue-solid-regular-fit-rapid-dry-running-track-pants/12404264/buy,12404264,HRX by Hrithik Roshan,Sports Wear,track-pants,Women,hrx by hrithik roshan women medieval blue solid regular fit rapid dry running track pants,1899,1044.45,854,55,"XS, S, M, L, XL",4,356,High Discount,,,,
https://www.myntra.com/tops/mayra/mayra-women-turquoise-blue-printed-top/10632120/buy,10632120,Mayra,Western,tops,Women,mayra women turquoise blue printed top,1095,635.1,459,58,"S, M, L, XL",3.6,356,High Discount,,,,
https://www.myntra.com/tops/harpa/harpa-women-aubergine-solid-crop-top/8485171/buy,8485171,Harpa,Western,tops,Women,harpa women aubergine solid crop top,1199,683.43,515,57,"S, M, L, XL",3.8,356,High Discount,,,,
https://www.myntra.com/jeans/high-star/high-star-women-black-slim-fit-high-rise-clean-look-stretchable-jeans/13265574/buy,13265574,High Star,Western,jeans,Women,high star women black slim fit high rise clean look stretchable jeans,1399,615.56,783,44,"28, 30, 32, 34, 36",4.4,356,Low Discount,,,,
https://www.myntra.com/tops/style-quotient/style-quotient-women-maroon-solid-top/9959579/buy,9959579,Style Quotient,Western,tops,Women,style quotient women maroon solid top,1499,854.43,644,57,"XS, 3XL, 4XL",4.2,356,High Discount,,,,
https://www.myntra.com/track-pants/roadster/roadster-women-black-solid-cropped-track-pants/14955260/buy,14955260,Roadster,Western,track-pants,Women,roadster women black solid cropped track pants,1499,974.35,524,65,"XS, S, M, L, XL, XXL",4.1,356,High Discount,,,,
https://www.myntra.com/dresses/uf/uf-women-mustard-yellow-solid-accordion-pleated-maxi-dress/12595764/buy,12595764,U&F,Western,dresses,Women,uf women mustard yellow solid accordion pleated maxi dress,1899,189.9,1709,10,"S, M, L, XL, XXL",4.3,356,Low Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-women-white-bootcut-mid-rise-clean-look-stretchable-jeans/11132240/buy,11132240,Roadster,Western,jeans,Women,roadster women white bootcut mid rise clean look stretchable jeans,1999,1099.45,899,55,"26, 28, 30, 32, 34, 36",4,356,High Discount,,,,
https://www.myntra.com/sweaters/mast--harbour/mast--harbour-women-navy--white-striped-pullover-sweater/10135733/buy,10135733,Mast & Harbour,Western,sweaters,Women,mast  harbour women navy  white striped pullover sweater,1999,1199.4,799,60,"S, M, L, XL",4.3,356,High Discount,,,,
https://www.myntra.com/jeans/roadster/the-roadster-lifestyle-co-women-blue-skinny-fit-mid-rise-mildly-distressed-stretchable-cropped-jeans/9018015/buy,9018015,Roadster,Western,jeans,Women,the roadster lifestyle co women blue skinny fit mid rise mildly distressed stretchable cropped jeans,2199,1319.4,879,60,"26, 28, 30, 32, 34, 36",4.2,356,High Discount,,,,
https://www.myntra.com/tops/campus-sutra/campus-sutra-women-yellow-solid-pure-cotton-top/11683410/buy,11683410,Campus Sutra,Western,tops,Women,campus sutra women yellow solid pure cotton top,899,539.4,359,60,"S, M, L, XL",4.3,356,High Discount,,,,
https://www.myntra.com/shorts/roadster/roadster-women-blue-washed-regular-fit-denim-shorts/11489658/buy,11489658,Roadster,Western,shorts,Women,roadster women blue washed regular fit denim shorts,999,249.75,749,25,"26, 28, 30, 32, 34, 36",4.4,356,Low Discount,,,,
https://www.myntra.com/tops/roadster/roadster-black-abstract-pure-cotton-top/11398736/buy,11398736,Roadster,Western,tops,Women,roadster black abstract pure cotton top,999,349.65,649,35,"XS, S, M, L, XL",4.2,356,Low Discount,,,,
https://www.myntra.com/shorts/roadster/roadster-women-navy-blue-washed-regular-fit-distressed-denim-shorts/11489694/buy,11489694,Roadster,Western,shorts,Women,roadster women navy blue washed regular fit distressed denim shorts,999,399.6,599,40,"26, 28, 30, 32, 34, 36",4.4,356,Low Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/11631530/buy,11631530,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise clean look stretchable jeans,3299,1979.4,1319,60,"28, 30, 32, 34, 36",3.6,355,High Discount,,,,
https://www.myntra.com/jeans/wrogn/wrogn-men-grey-skinny-fit-mid-rise-clean-look-stretchable-jeans/11359158/buy,11359158,WROGN,Bottom Wear,jeans,Men,wrogn men grey skinny fit mid rise clean look stretchable jeans,2699,1349.5,1349,50,"28, 30, 32, 34, 36, 38",4.3,355,Low Discount,,,,
https://www.myntra.com/jeans/high-star/high-star-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/7451250/buy,7451250,High Star,Bottom Wear,jeans,Men,high star men black slim fit mid rise clean look stretchable jeans,1999,1179.41,819,59,"28, 30, 32, 34, 36, 38, 40, 42, 44, 46",3.9,355,High Discount,,,,
https://www.myntra.com/trousers/highlander/highlander-men-navy-blue-slim-fit-solid-regular-trousers/10285703/buy,10285703,HIGHLANDER,Bottom Wear,trousers,Men,highlander men navy blue slim fit solid regular trousers,1599,1007.37,591,63,"30, 32, 34, 36",3.9,355,High Discount,,,,
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-medieval-blue-solid-slim-fit-rapid-dry-lifestyle-track-pants/12167204/buy,12167204,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,hrx by hrithik roshan men medieval blue solid slim fit rapid dry lifestyle track pants,1599,959.4,639,60,"S, M, L, XL, XXL",3.9,355,High Discount,,,,
https://www.myntra.com/socks/wrogn/wrogn-men-pack-of-3-brand-logo-patterned-above-ankle-length-socks/12402732/buy,12402732,WROGN,Inner Wear &  Sleep Wear,socks,Men,wrogn men pack of 3 brand logo patterned above ankle length socks,649,227.15,421,35,Onesize,4.2,355,Low Discount,,,,
https://www.myntra.com/trunk/peter-england/peter-england-men-blue--yellow-striped-trunks-piwtsor9156020/12374810/buy,12374810,Peter England,Inner Wear &  Sleep Wear,trunk,Men,peter england men blue  yellow striped trunks piwtsor9156020,299,92.69,206,31,"S, M, L, XL, XXL",4.4,355,Low Discount,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-maroon--navy-striped-slim-fit-round-neck-pure-cotton-t-shirt/9768175/buy,9768175,WROGN,Topwear,tshirts,Men,wrogn men maroon  navy striped slim fit round neck pure cotton t shirt,1399,699.5,699,50,"S, M, L, XL, XXL",4.4,355,Low Discount,,,,
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-men-green-solid-polo-collar-pure-cotton-t-shirt/9973253/buy,9973253,Roadster,Topwear,tshirts,Men,the roadster lifestyle co men green solid polo collar pure cotton t shirt,1399,769.45,629,55,"S, M, L, XL",4.2,355,High Discount,,,,
https://www.myntra.com/shirts/highlander/highlander-men-mustard-yellow-slim-fit-solid-casual-shirt/10946704/buy,10946704,HIGHLANDER,Topwear,shirts,Men,highlander men mustard yellow slim fit solid casual shirt,1399,881.37,517,63,"39, 40, 42, 44",4.3,355,High Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-red--navy-blue-regular-fit-checked-sustainable-casual-shirt/11326926/buy,11326926,Roadster,Topwear,shirts,Men,roadster men red  navy blue regular fit checked sustainable casual shirt,1499,824.45,674,55,"38, 40, 42, 44",4.2,355,High Discount,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-olive-green-pure-cotton-slim-fit-solid-polo-collar-pure-cotton-t-shirt-with-striped-detail/11363838/buy,11363838,WROGN,Topwear,tshirts,Men,wrogn men olive green pure cotton slim fit solid polo collar pure cotton t shirt with striped detail,1499,749.5,749,50,"S, M, L, XL, XXL",4.1,355,Low Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-maroon--white-regular-fit-self-design-casual-shirt/8920445/buy,8920445,Roadster,Topwear,shirts,Men,roadster men maroon  white regular fit self design casual shirt,1599,879.45,719,55,"38, 40, 42, 44",4.3,355,High Discount,,,,
https://www.myntra.com/tshirts/ether/ether-men-white-printed-round-neck-pure-cotton-t-shirt/12109778/buy,12109778,ether,Topwear,tshirts,Men,ether men white printed round neck pure cotton t shirt,699,419.4,279,60,"S, M, L, XL, XXL",4.3,355,High Discount,,,,
https://www.myntra.com/dresses/myshka/myshka-women-blue--white-floral-print-a-line-dress/10640782/buy,10640782,Myshka,Indian Wear,dresses,Women,myshka women blue  white floral print a line dress,1499,869.42,629,58,"S, M, L, XL, XXL",3.6,355,High Discount,,,,
https://www.myntra.com/kurtas/varanga/varanga-women-pink--white-printed-straight-kurta/9051161/buy,9051161,Varanga,Indian Wear,kurtas,Women,varanga women pink  white printed straight kurta,1599,1023.36,575,64,"S, M, L, XL, XXL",3.8,355,High Discount,,,,
https://www.myntra.com/kurtas/kvsfab/kvsfab-women-burgundy-georgette-swirling-volume-kurta/15019264/buy,15019264,Kvsfab,Indian Wear,kurtas,Women,kvsfab women burgundy georgette swirling volume kurta,6099,4147.32,1951,68,"S, M, L, XL, XXL, 3XL",4.4,355,High Discount,,,,
https://www.myntra.com/bra/clovia/clovia-pink--white-polka-dot-printed-lightly-padded-non-wired-t-shirt-bra-br1806m22/13457576/buy,13457576,Clovia,Lingerie & Sleep Wear,bra,Women,clovia pink  white polka dot printed lightly padded non wired t shirt bra br1806m22,1199,743.38,455,62,"32B, 32C, 32D, 34B, 34C, 34D, 34E, 36B, 36C, 36D, 36E, 38B, 38C, 38D, 38E, 40B, 40C, 42B, 42C, 44B",4.4,355,High Discount,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-peach-coloured--white-printed-straight-kurta/11460396/buy,11460396,HERE&NOW,Plus Size,kurtas,Women,herenow women peach coloured  white printed straight kurta,1599,1119.3,479,70,"S, M, L, XL, XXL, 3XL",3.5,355,High Discount,,,,
https://www.myntra.com/sweatshirts/herenow/herenow-women-black-turtle-neck-solid-sweatshirt/12196814/buy,12196814,HERE&NOW,Plus Size,sweatshirts,Women,herenow women black turtle neck solid sweatshirt,1999,899.55,1099,45,"XS, S, M, L, XL, XXL, 3XL",4.2,355,Low Discount,,,,
https://www.myntra.com/trousers/moda-rapido/moda-rapido-women-black-joggers/11440514/buy,11440514,Moda Rapido,Plus Size,trousers,Women,moda rapido women black joggers,3199,2239.3,959,70,"26, 28, 30, 32, 34, 36, 38, 40",4.1,355,High Discount,,,,
https://www.myntra.com/trousers/moda-rapido/moda-rapido-women-beige-regular-fit-solid-cargos/10259671/buy,10259671,Moda Rapido,Plus Size,trousers,Women,moda rapido women beige regular fit solid cargos,3399,2039.4,1359,60,"26, 28, 30, 32, 34, 36, 38, 40",4.2,355,High Discount,,,,
https://www.myntra.com/tops/harpa/harpa-women-black-solid-crop-top/12664838/buy,12664838,Harpa,Western,tops,Women,harpa women black solid crop top,1399,699.5,699,50,"XS, S, M, L",4.1,355,Low Discount,,,,
https://www.myntra.com/tops/mast--harbour/mast--harbour-women-white-raglan-sleeve-solid-pure-cotton-top/11381142/buy,11381142,Mast & Harbour,Western,tops,Women,mast  harbour women white raglan sleeve solid pure cotton top,799,295.63,503,37,"XS, S, M, L, XL",4.3,355,Low Discount,,,,
https://www.myntra.com/dresses/athena/athena-women-fuchsia-pink-solid-sheath-dress/11513208/buy,11513208,Athena,Western,dresses,Women,athena women fuchsia pink solid sheath dress,1699,900.47,798,53,"XS, S, M, L, XL, XXL",4.3,355,High Discount,,,,
https://www.myntra.com/shorts/locomotive/locomotive-men-navy-blue--orange-colourblocked-slim-fit-sports-shorts/13780146/buy,13780146,LOCOMOTIVE,Bottom Wear,shorts,Men,locomotive men navy blue  orange colourblocked slim fit sports shorts,899,593.34,305,66,"30, 32, 34, 36",4.2,354,High Discount,,,,
https://www.myntra.com/trousers/roadster/roadster-men-white-chinos-trousers/13859638/buy,13859638,Roadster,Bottom Wear,trousers,Men,roadster men white chinos trousers,1899,1044.45,854,55,"28, 30, 32, 34, 36",3.9,354,High Discount,,,,
https://www.myntra.com/trunk/levis/levis-men-pack-of-2-solid-pure-cotton--trunks-tk-100ca-2pk-style-003-222/9261327/buy,9261327,Levis,Inner Wear &  Sleep Wear,trunk,Men,levis men pack of 2 solid pure cotton  trunks tk 100ca 2pk style 003 222,568,28.4,539,5,"S, M, L, XL",4.3,354,Low Discount,,,,
https://www.myntra.com/shirts/mr-bowerbird/mr-bowerbird-men-beige-tailored-fit-printed-casual-shirt/7157931/buy,7157931,Mr Bowerbird,Topwear,shirts,Men,mr bowerbird men beige tailored fit printed casual shirt,2999,1499.5,1499,50,"38, 40, 42, 44, 46",4.3,354,Low Discount,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-teal-green-pure-cotton-t-shirt/12551962/buy,12551962,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men teal green pure cotton t shirt,749,337.05,411,45,"S, M, L, XL",4.2,354,Low Discount,,,,
https://www.myntra.com/kurtas/vishudh/vishudh-women-red-yoke-design-straight-kurta/10399311/buy,10399311,Vishudh,Indian Wear,kurtas,Women,vishudh women red yoke design straight kurta,1749,1136.85,612,65,"S, M, L, XL, XXL",4.2,354,High Discount,,,,
https://www.myntra.com/kurta-sets/ziyaa/ziyaa-women-black--golden-printed-kurta-with-palazzos/13962082/buy,13962082,ZIYAA,Indian Wear,kurta-sets,Women,ziyaa women black  golden printed kurta with palazzos,1982,1308.12,673,66,"S, M, L, XL, XXL, 3XL",3.7,354,High Discount,,,,
https://www.myntra.com/co-ords/sangria/sangria-women-yellow--blue-pure-cotton-floral-print-tunic-with-trousers/13880374/buy,13880374,Sangria,Indian Wear,co-ords,Women,sangria women yellow  blue pure cotton floral print tunic with trousers,2399,1079.55,1319,45,"XS, S, M, L, XL, XXL, 3XL",4.1,354,Low Discount,,,,
https://www.myntra.com/sarees/saree-mall/saree-mall-blue--golden-woven-design-banarasi-saree/12040734/buy,12040734,Saree mall,Indian Wear,sarees,Women,saree mall blue  golden woven design banarasi saree,2599,1923.26,675,74,Onesize,4.3,354,High Discount,,,,
https://www.myntra.com/kurta-sets/indo-era/indo-era-women-brown--orange-yoke-design-kurta-with-palazzos--dupatta/13897638/buy,13897638,Indo Era,Indian Wear,kurta-sets,Women,indo era women brown  orange yoke design kurta with palazzos  dupatta,2899,1565.46,1333,54,"XS, S, M, L, XL, XXL",4.1,354,High Discount,,,,
https://www.myntra.com/bra/dressberry/dressberry-women-pack-of-2-solid-t-shirt-bras/14960084/buy,14960084,DressBerry,Lingerie & Sleep Wear,bra,Women,dressberry women pack of 2 solid t shirt bras,1399,979.3,419,70,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.2,354,High Discount,,,,
https://www.myntra.com/bra/zivame/zivame-pink-solid-underwired-lightly-padded-t-shirt-bra-zi1135coreornge/6705997/buy,6705997,Zivame,Lingerie & Sleep Wear,bra,Women,zivame pink solid underwired lightly padded t shirt bra zi1135coreornge,645,283.8,361,44,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,354,Low Discount,,,,
https://www.myntra.com/bra/amante/amante-purple-printed-non-wired-non-padded-t-shirt-bra10421/12251568/buy,12251568,Amante,Lingerie & Sleep Wear,bra,Women,amante purple printed non wired non padded t shirt bra10421,695,305.8,389,44,"34B, 34C, 34D, 36B, 36C, 36D, 38C, 38D",4.3,354,Low Discount,,,,
https://www.myntra.com/bra/floret/floret-pack-of-3-sports-bras-1492/762401/buy,762401,Floret,Lingerie & Sleep Wear,bra,Women,floret pack of 3 sports bras 1492,837,83.7,753,10,"30B, 32B, 34B, 36B, 38B, 40B",4,354,Low Discount,,,,
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-rust-orange-solid-outdoor-rapid-dry-t-shirt/12405190/buy,12405190,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,hrx by hrithik roshan women rust orange solid outdoor rapid dry t shirt,1199,539.55,659,45,"XS, S, M, L, XL",4.5,354,Low Discount,,,,
https://www.myntra.com/tops/dressberry/dressberry-women-magenta--blue-striped-pure-cotton-top/9265373/buy,9265373,DressBerry,Western,tops,Women,dressberry women magenta  blue striped pure cotton top,1099,604.45,494,55,"XS, S, M, L, XL",4.3,354,High Discount,,,,
https://www.myntra.com/dresses/20dresses/20dresses-women-rust-red-solid-maxi-dress/13005560/buy,13005560,20Dresses,Western,dresses,Women,20dresses women rust red solid maxi dress,2995,599,2396,20,"XS, S, M, L, XL, XXL",4.3,354,Low Discount,,,,
https://www.myntra.com/tops/chemistry/chemistry-women-mustard-solid-high-low-pure-cotton-top/5963970/buy,5963970,Chemistry,Western,tops,Women,chemistry women mustard solid high low pure cotton top,699,349.5,349,50,"XS, S, M, L, XL",4.4,354,Low Discount,,,,
